id,name,host_id,host_since,host_location,host_response_time,host_response_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,zipcode,latitude,longitude,is_location_exact,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,availability_365,number_of_reviews,number_of_reviews_ltm,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,requires_license,instant_bookable,is_business_travel_ready,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,reviews_per_month
16766708,"AWESOME by METRO, BARS, RESTAURANTS",6505390,5/21/13,"Washington, District of Columbia, United States",within an hour,96%,f,Columbia Heights,6,6,t,t,20010,38.93115,-77.02661,t,Apartment,Entire home/apt,7,1,2,4,Real Bed,$145.00 ,,,"$1,000.00 ",$99.00 ,2,$25.00 ,2,15,1,2,15,15,1.7,15,today,347,179,43,1/22/17,12/27/19,92,9,9,10,9,9,9,f,t,f,moderate,f,f,2,4.91
16766936,Cozy location 4 miles from the WH,111012781,1/11/17,,N/A,N/A,f,,1,1,t,f,20008,38.9524,-77.07086,f,Apartment,Private room,2,1,1,1,Real Bed,"$1,000.00 ",,,,,1,$0.00 ,5,1094,5,5,1094,1094,5,1094,37 months ago,90,0,0,,,,,,,,,,f,f,f,flexible,f,f,1,
16767868,The Anna Maria Residences 401 - Duplex,111311001,1/13/17,"Washington, District of Columbia, United States",within an hour,100%,t,Dupont Circle,4,4,t,t,20009,38.91259,-77.0456,t,Apartment,Entire home/apt,5,2,2,2,Real Bed,$475.00 ,,,$200.00 ,$150.00 ,1,$0.00 ,30,1125,30,30,1125,1125,30,1125,4 months ago,0,0,0,,,,,,,,,,f,f,f,moderate,f,f,4,
16768040,Best of City Living: Large Room 1 Block From Metro,5006261,2/7/13,"Washington, District of Columbia, United States",N/A,N/A,t,Shaw,1,1,t,t,20001,38.91201,-77.02051,t,Condominium,Private room,2,1,1,1,Real Bed,$59.00 ,,,$0.00 ,$0.00 ,1,$15.00 ,2,30,2,2,30,30,2,30,6 months ago,0,164,25,2/8/17,7/28/19,98,10,10,10,10,10,10,f,f,f,moderate,f,f,1,4.57
16768256,Dupont Circle One Bedroom,3323477,8/20/12,"New York, New York, United States",N/A,N/A,f,Downtown/Penn Quarter,1,1,t,f,20037,38.90234,-77.04793,t,Apartment,Entire home/apt,4,1.5,1,1,Real Bed,$500.00 ,,,,$100.00 ,1,$0.00 ,4,1125,4,4,1125,1125,4,1125,37 months ago,89,0,0,,,,,,,,,,f,t,f,flexible,f,f,1,
16769114,Spacious 1 bedroom apartment in Adams Morgan,60535939,2/26/16,,N/A,N/A,f,Adams Morgan,1,1,t,f,20009,38.92533,-77.03694,t,Apartment,Entire home/apt,4,1,1,1,Real Bed,$700.00 ,,,,,1,$0.00 ,2,1125,2,2,1125,1125,2,1125,35 months ago,89,0,0,,,,,,,,,,f,t,f,flexible,f,f,1,
16769241,2 bedrm house w/i walking distance to inauguration,95176241,9/14/16,"Washington, District of Columbia, United States",N/A,N/A,f,Near Northeast/H Street Corridor,1,1,t,f,20002,38.90479,-76.99789,t,House,Entire home/apt,5,1.5,2,2,Real Bed,"$1,000.00 ",,,,,1,$0.00 ,1,2,1,1,2,2,1,2,37 months ago,365,0,0,,,,,,,,,,f,t,f,flexible,f,f,1,
16769736,Gorgeous Georgian embassy-like home in DC,49351903,11/18/15,"Washington, District of Columbia, United States",N/A,N/A,f,Berkley,1,1,t,f,20007,38.92245,-77.09232,t,House,Entire home/apt,8,5.5,4,4,Real Bed,"$5,000.00 ",,,,,1,$0.00 ,3,7,3,3,7,7,3,7,37 months ago,0,0,0,,,,,,,,,,f,t,f,moderate,f,f,1,
16769813,Feel at Home in Bright & Spacious 2 Bedroom,5943871,4/15/13,"Washington, District of Columbia, United States",within an hour,100%,f,Manor Park,1,1,t,t,20011,38.95803,-77.02042,t,Apartment,Entire home/apt,6,1,2,3,Real Bed,$125.00 ,,,$250.00 ,$50.00 ,4,$20.00 ,3,10,3,3,10,10,3,10,4 weeks ago,0,15,7,3/9/17,11/30/19,100,10,10,10,10,9,10,f,f,f,moderate,f,f,1,0.43
16769883,Private Room with Balcony,99476883,10/13/16,"Washington, District of Columbia, United States",within an hour,100%,f,Columbia Heights,1,1,t,f,20010,38.93542,-77.02834,t,House,Private room,2,1.5,1,1,Real Bed,$82.00 ,,,$100.00 ,$0.00 ,2,$0.00 ,2,1125,2,30,1125,1125,11.5,1125,4 weeks ago,165,66,36,1/22/17,1/10/20,98,10,10,10,10,10,10,f,t,f,moderate,f,f,1,1.81
16770871,Luxury Apartment condo in Adams Morgan!,61729727,3/6/16,"New York, New York, United States",N/A,N/A,f,Logan Circle,1,1,t,t,20009,38.90758,-77.03555,t,Apartment,Entire home/apt,3,1,0,1,Real Bed,$499.00 ,,,,,1,$0.00 ,3,4,3,3,4,4,3,4,37 months ago,89,0,0,,,,,,,,,,f,f,f,flexible,f,f,1,
16776166,Quiet bedroom and private bath on DC Metro route,111401945,1/14/17,"Washington, District of Columbia, United States",N/A,N/A,f,Chevy Chase,1,1,t,f,20015,38.97008,-77.06206,t,House,Private room,2,1.5,1,1,Real Bed,$75.00 ,,,,,1,$0.00 ,2,5,2,2,5,5,2,5,36 months ago,0,1,0,1/22/17,1/22/17,100,10,10,10,10,10,10,f,t,f,flexible,f,f,1,0.03
16776474,Walking Distance to Capitol Hill-safe neighborhood,79130435,6/21/16,"Washington, District of Columbia, United States",N/A,N/A,f,Kingman Park,2,2,t,f,20002,38.89241,-76.98326,t,House,Private room,2,1,1,1,Real Bed,$349.00 ,,,,$50.00 ,1,$0.00 ,2,4,2,2,4,4,2,4,17 months ago,0,0,0,,,,,,,,,,f,t,f,flexible,f,f,2,
16776926,Metro convenient Van Ness studio,111282722,1/13/17,US,N/A,N/A,f,,1,1,t,f,20008,38.95118,-77.06543,f,Apartment,Entire home/apt,3,1,1,1,Real Bed,$250.00 ,,,,,1,$0.00 ,2,1125,2,2,1125,1125,2,1125,27 months ago,0,11,0,1/21/17,10/22/17,98,10,10,10,10,10,10,f,t,f,flexible,f,f,1,0.3
16777775,Located in the heart of D.C. Part 2,11756990,1/29/14,"Washington, District of Columbia, United States",within an hour,100%,t,Shaw,2,2,t,t,20001,38.91107,-77.02002,f,Condominium,Private room,2,1,1,1,Real Bed,$170.00 ,,,$0.00 ,$30.00 ,1,$10.00 ,2,7,2,2,7,7,2,7,2 weeks ago,364,33,30,1/21/17,1/8/20,99,10,10,10,10,10,10,f,f,f,strict_14_with_grace_period,f,f,2,0.9
16778952,Cozy studio apt in vibrant Columbia Heights,105376307,11/27/16,"Washington, District of Columbia, United States",within an hour,100%,f,Columbia Heights,1,1,t,t,20010,38.93365,-77.03568,t,Apartment,Entire home/apt,4,1,0,2,Real Bed,$99.00 ,,,,$60.00 ,2,$25.00 ,2,1125,2,2,1125,1125,2,1125,2 weeks ago,109,132,53,3/21/17,12/1/19,95,10,9,10,10,10,9,f,f,f,moderate,f,f,1,3.83
16778954,2 BR Condo for Inauguration/Women's March in AdMo,64440350,3/25/16,US,N/A,N/A,f,Adams Morgan,1,1,t,f,20009,38.92449,-77.04519,t,Condominium,Entire home/apt,6,1,2,2,Real Bed,$600.00 ,,,,,1,$0.00 ,2,3,2,2,3,3,2,3,37 months ago,0,0,0,,,,,,,,,,f,t,f,flexible,f,f,1,
16778993,Entire Apt. w/ Parking - 5 min. Walk to Nat'l Mall,77554802,6/13/16,"Washington, District of Columbia, United States",N/A,N/A,f,Southwest Waterfront,1,1,t,t,20024,38.8792,-77.01553,t,Condominium,Entire home/apt,3,1,1,1,Real Bed,$850.00 ,,,,,1,$0.00 ,2,4,2,2,4,4,2,4,37 months ago,0,0,0,,,,,,,,,,f,t,f,flexible,f,f,1,
16779445,Columbia Heights Modern Apartment,4819498,1/23/13,"Washington, District of Columbia, United States",N/A,N/A,f,,1,1,t,t,20010,38.93393,-77.0331,f,Apartment,Entire home/apt,2,1,1,1,Real Bed,$74.00 ,,,$0.00 ,$10.00 ,2,$20.00 ,2,1125,2,2,1125,1125,2,1125,18 months ago,0,6,0,2/25/17,9/10/17,87,9,8,10,9,10,8,f,f,f,flexible,f,f,1,0.17
16780072,Apartment in Historic Capitol Hill,30921569,4/9/15,"Durham, North Carolina, United States",N/A,N/A,f,Capitol Hill,1,1,t,t,20002,38.89372,-76.99954,t,Apartment,Entire home/apt,2,1,1,2,Real Bed,$600.00 ,,,,,1,$0.00 ,1,2,1,1,2,2,1,2,37 months ago,0,0,0,,,,,,,,,,f,f,f,flexible,f,f,1,
16780148,Stay Close to the White House Inauguration Weekend,18756895,1/14/17,US,N/A,N/A,f,Dupont Circle,1,1,t,f,20009,38.91225,-77.03721,t,Apartment,Entire home/apt,4,1,0,1,Real Bed,$300.00 ,,,,,1,$0.00 ,3,5,3,3,5,5,3,5,37 months ago,0,0,0,,,,,,,,,,f,t,f,flexible,f,f,1,
16780183,Newly renovated apartment for inauguration week,20731199,8/30/14,"Washington, District of Columbia, United States",N/A,N/A,f,Forest Hills,1,1,t,t,20008,38.94992,-77.06475,t,Apartment,Entire home/apt,6,1,3,3,Real Bed,$450.00 ,,,,,1,$0.00 ,3,1125,3,3,1125,1125,3,1125,37 months ago,0,0,0,,,,,,,,,,f,t,f,flexible,f,f,1,
16780320,Large 2 BR close to Inauguration,13814366,4/2/14,"Washington, District of Columbia, United States",N/A,N/A,f,,2,2,t,f,20011,38.94476,-77.00615,t,Apartment,Entire home/apt,5,1,2,2,Real Bed,$146.00 ,,,$100.00 ,$80.00 ,1,$0.00 ,3,1125,3,3,1125,1125,3,1125,35 months ago,0,0,0,,,,,,,,,,f,f,f,strict_14_with_grace_period,f,f,2,
16780574,Great private room in DuPont Circle,51000921,12/10/15,"Washington, District of Columbia, United States",N/A,N/A,f,Kalorama,1,1,t,t,20009,38.91369,-77.04766,t,Apartment,Private room,2,1,1,1,Real Bed,$110.00 ,,,$150.00 ,$45.00 ,1,$0.00 ,1,6,1,1,6,6,1,6,36 months ago,0,1,0,1/22/17,1/22/17,100,10,10,10,10,10,10,f,t,f,moderate,f,f,2,0.03
16780821,Walking Distance to National Mall and Capitol,30010572,3/25/15,"Washington, District of Columbia, United States",N/A,N/A,f,Southwest Waterfront,1,1,t,f,20024,38.87975,-77.01547,t,House,Entire home/apt,4,1,2,2,Real Bed,"$2,000.00 ",,,,,1,$0.00 ,3,4,3,3,4,4,3,4,37 months ago,365,0,0,,,,,,,,,,f,t,f,flexible,f,f,1,
16781108,Spacious Historic Capitol Hill 2 BR home,387733,2/11/11,"Washington, District of Columbia, United States",N/A,N/A,f,Near Northeast/H Street Corridor,1,1,t,t,20002,38.898,-76.98937,t,House,Entire home/apt,4,1.5,2,2,Real Bed,$250.00 ,,,"$1,500.00 ",$100.00 ,4,$25.00 ,3,1125,3,3,1125,1125,3,1125,6 weeks ago,245,12,4,3/19/17,8/5/19,100,10,10,10,10,10,10,f,f,f,strict_14_with_grace_period,f,f,1,0.35
16781151,Awesome Heated Floor Ensuite,1594596,1/11/12,"Washington, District of Columbia, United States",N/A,N/A,f,,1,1,t,t,20020,38.86672,-76.94995,f,House,Private room,2,1,1,1,Real Bed,$125.00 ,,,$0.00 ,$25.00 ,1,$10.00 ,4,222,3,4,222,222,3.7,222,31 months ago,365,0,0,,,,,,,,,,f,f,f,flexible,f,f,1,
16781169,"Modern apt, walk to inauguration + entertainment",14760079,4/26/14,"Boston, Massachusetts, United States",N/A,N/A,f,Shaw,1,1,f,f,20001,38.91333,-77.02052,t,Apartment,Entire home/apt,5,2,2,2,Real Bed,$333.00 ,,,,,1,$0.00 ,1,3,1,1,3,3,1,3,37 months ago,0,0,0,,,,,,,,,,f,t,f,flexible,f,f,1,
16781244,Charming Capitol Hill suite,4923396,1/31/13,"Washington, District of Columbia, United States",N/A,N/A,f,,1,1,t,t,20003,38.88073,-76.9931,f,House,Private room,2,1,1,1,Real Bed,$300.00 ,,,,,1,$0.00 ,2,1125,2,2,1125,1125,2,1125,37 months ago,363,0,0,,,,,,,,,,f,f,f,flexible,f,f,1,
16781445,Capitol Hill Guest Suite - 1BR Apt,64814,12/21/09,"Washington, District of Columbia, United States",within an hour,100%,t,Near Northeast/H Street Corridor,2,2,t,t,20003,38.8857,-77.0048,t,Apartment,Entire home/apt,2,1.5,1,1,Real Bed,$120.00 ,,,,,2,$100.00 ,80,365,80,80,365,365,80,365,2 months ago,147,1,1,9/5/19,9/5/19,100,10,10,10,10,10,10,f,f,f,moderate,f,f,3,0.22
16781954,Stunning apartment near metro with free parking,21406323,9/16/14,"Washington, District of Columbia, United States",within an hour,100%,t,Colonial Village,3,3,t,t,20012,38.99274,-77.03794,t,Apartment,Entire home/apt,5,1,1,1,Real Bed,$120.00 ,,,$150.00 ,$50.00 ,2,$10.00 ,1,45,1,2,1125,1125,1.3,1125,6 days ago,76,148,21,1/21/17,8/25/19,98,10,10,10,10,10,10,f,t,f,moderate,f,f,2,4.06
16782263,Room available in beautiful U Street Apartment,7696780,7/24/13,"Washington, District of Columbia, United States",N/A,N/A,f,U Street Corridor,1,1,t,t,20009,38.91827,-77.03158,t,Apartment,Private room,2,1,1,1,Real Bed,$90.00 ,,,$300.00 ,,1,$60.00 ,2,5,2,2,5,5,2,5,28 months ago,0,0,0,,,,,,,,,,f,f,f,moderate,f,f,1,
16783042,Master Suite - Private Bath + Living Room,79130435,6/21/16,"Washington, District of Columbia, United States",N/A,N/A,f,Kingman Park,2,2,t,f,20002,38.89209,-76.98388,t,House,Private room,2,1,0,1,Real Bed,$549.00 ,,,,$75.00 ,1,$0.00 ,2,4,2,2,4,4,2,4,37 months ago,0,0,0,,,,,,,,,,f,t,f,flexible,f,f,2,
16788565,Luxurious Private Georgetown Top Floor w Parking,29241085,3/12/15,"Washington, District of Columbia, United States",N/A,N/A,f,Georgetown,1,1,t,f,20007,38.90494,-77.06367,t,Condominium,Entire home/apt,3,1.5,1,1,Real Bed,$600.00 ,,,,,1,$0.00 ,2,4,2,2,4,4,2,4,37 months ago,364,0,0,,,,,,,,,,f,f,f,flexible,f,f,1,
16788752,Luxurious Private Room Near Metro and U St.,32577061,5/4/15,"Washington, District of Columbia, United States",within an hour,100%,t,16th Street Heights,1,1,t,t,20011,38.94031,-77.03109,t,Condominium,Private room,2,1,1,1,Real Bed,$300.00 ,,,$0.00 ,$20.00 ,1,$15.00 ,2,4,2,2,4,4,2,4,3 months ago,179,63,22,7/7/17,10/26/19,99,10,10,10,10,10,10,f,f,f,strict_14_with_grace_period,f,f,1,2.04
16789250,Nice small cozy room 15 mins from the shaw metro,315148,12/10/10,"Washington, District of Columbia, United States",within an hour,90%,f,Bloomingdale,44,44,t,t,20001,38.91768,-77.01398,t,House,Private room,1,3,1,1,Real Bed,$28.00 ,,,$0.00 ,$15.00 ,1,$0.00 ,4,365,28,28,365,365,28,365,2 months ago,148,25,3,3/16/17,8/17/19,93,9,9,10,10,9,9,f,f,f,strict_14_with_grace_period,f,f,25,0.72
16789841,Protesters king-sized bed and private bedroom!,20541470,8/26/14,"Los Angeles, California, United States",N/A,N/A,f,Glover Park,3,3,t,f,20007,38.92266,-77.07977,t,Apartment,Private room,3,1,1,1,Real Bed,$300.00 ,,,,,1,$0.00 ,1,5,1,1,5,5,1,5,5 months ago,0,0,0,,,,,,,,,,f,t,f,flexible,f,f,1,
16790649,Comfortable Adams Morgan Studio,20824195,9/1/14,"Washington, District of Columbia, United States",N/A,N/A,f,Adams Morgan,2,2,t,t,20009,38.92077,-77.03833,t,Apartment,Entire home/apt,2,1,0,1,Real Bed,$500.00 ,,,$100.00 ,$50.00 ,1,$25.00 ,2,7,2,2,7,7,2,7,8 months ago,90,2,2,5/17/19,6/13/19,100,10,9,10,10,10,9,f,t,f,flexible,f,f,1,0.24
16791794,Private floor of house in Capital Hill / H Street,942848,8/8/11,"Washington, District of Columbia, United States",within an hour,100%,t,Near Northeast/H Street Corridor,1,1,t,f,20002,38.89812,-76.98963,t,Townhouse,Private room,2,1,1,1,Real Bed,$80.00 ,,,$0.00 ,$45.00 ,1,$0.00 ,2,5,2,2,5,5,2,5,6 days ago,149,100,31,1/29/17,11/18/19,95,10,10,10,10,10,9,f,t,f,moderate,f,f,1,2.76
16791883,Bloomingdale Room Great for Any DC Trip!,4518738,12/28/12,"Washington, District of Columbia, United States",N/A,N/A,f,Bloomingdale,2,2,t,t,20001,38.92066,-77.01226,t,House,Private room,2,2,1,1,Real Bed,$300.00 ,,,,,1,$0.00 ,1,1125,1,1,1125,1125,1,1125,35 months ago,0,0,0,,,,,,,,,,f,t,f,flexible,f,f,2,
16792672,Mass Avenue,89745784,8/13/16,US,N/A,N/A,f,Downtown/Penn Quarter,1,1,t,f,20005,38.90523,-77.02833,t,Apartment,Entire home/apt,4,1,0,2,Real Bed,$400.00 ,,,,,1,$0.00 ,1,7,1,1,7,7,1,7,36 months ago,0,0,0,,,,,,,,,,f,t,f,flexible,f,f,1,
16793138,Private comfortable room for Inauguration events,58571445,2/13/16,"Washington, District of Columbia, United States",N/A,N/A,f,Woodley Park,1,1,t,f,20008,38.925,-77.0531,t,Apartment,Private room,2,1,0,1,Real Bed,$335.00 ,,,,,1,$0.00 ,1,1125,1,1,1125,1125,1,1125,36 months ago,0,0,0,,,,,,,,,,f,t,f,flexible,f,f,1,
16793317,Elegant Kalorama Apt 4 Inauguration,2848601,7/6/12,"Washington, District of Columbia, United States",N/A,N/A,f,,1,1,t,f,20008,38.91489,-77.0483,f,Apartment,Entire home/apt,3,1,1,1,Real Bed,"$1,000.00 ",,,,,1,$0.00 ,1,1125,1,1,1125,1125,1,1125,never,365,0,0,,,,,,,,,,f,t,f,flexible,f,f,1,
16793442,"Cozy, Clean, Spacious 1 BR English Bsmt Apt",3039942,7/24/12,"Washington, District of Columbia, United States",N/A,N/A,f,Columbia Heights,1,1,t,t,20009,38.9262,-77.03416,t,Apartment,Entire home/apt,4,1,1,1,Real Bed,$105.00 ,,,$0.00 ,$40.00 ,4,$0.00 ,2,1125,2,2,1125,1125,2,1125,21 months ago,0,16,0,1/16/17,4/10/18,99,10,10,10,10,10,10,f,t,f,strict_14_with_grace_period,f,f,1,0.44
16793525,One Bedroom in Luxury Condo for Inauguration,111614029,1/15/17,US,N/A,N/A,f,Near Northeast/H Street Corridor,1,1,t,f,20002,38.90122,-77.00171,t,Apartment,Private room,2,1,1,1,Real Bed,$300.00 ,,,,,1,$0.00 ,2,4,2,2,4,4,2,4,37 months ago,0,0,0,,,,,,,,,,f,f,f,flexible,f,f,1,
16793577,Great H St. Corridor/Capitol Hill Location,14643311,4/23/14,"Washington, District of Columbia, United States",N/A,N/A,f,Near Northeast/H Street Corridor,1,1,t,f,20002,38.90037,-77.00092,t,Apartment,Entire home/apt,5,2,1,2,Real Bed,$575.00 ,,,,,1,$0.00 ,2,3,2,2,3,3,2,3,36 months ago,0,0,0,,,,,,,,,,f,t,f,flexible,f,f,1,
16794058,Inauguration Weekend Bedroom off U Street,71511900,5/11/16,US,N/A,N/A,f,U Street Corridor,2,2,t,f,20001,38.91795,-77.02426,t,Condominium,Private room,3,1,1,1,Real Bed,$400.00 ,,,,,1,$0.00 ,2,3,2,2,3,3,2,3,37 months ago,365,0,0,,,,,,,,,,f,t,f,flexible,f,f,2,
16794336,"Bright, spacious 1 bedroom - Dupont Circle",4315340,12/3/12,"Philadelphia, Pennsylvania, United States",N/A,N/A,f,Dupont Circle,1,1,t,t,20037,38.90936,-77.04808,t,Apartment,Entire home/apt,4,1,1,1,Real Bed,$300.00 ,,,$500.00 ,$100.00 ,2,$25.00 ,3,8,3,3,8,8,3,8,36 months ago,0,0,0,,,,,,,,,,f,f,f,moderate,f,f,1,
16794481,Walk downtown to inauguration!,41157063,8/11/15,"Washington, District of Columbia, United States",N/A,N/A,f,Downtown/Penn Quarter,1,1,t,t,20005,38.90493,-77.03013,t,Apartment,Entire home/apt,4,1,1,1,Real Bed,$150.00 ,,,,,1,$0.00 ,1,3,1,1,3,3,1,3,37 months ago,0,2,0,1/21/17,1/22/17,90,10,10,10,10,10,9,f,t,f,moderate,f,f,1,0.05
16794646,MODERN LOFT-LIKE CENTRAL TWO BEDROOMS,35906337,6/15/15,"Washington, District of Columbia, United States",within a few hours,100%,t,U Street Corridor,4,4,t,t,20009,38.91648,-77.03892,t,Apartment,Entire home/apt,4,1,2,2,Real Bed,$249.00 ,,,$650.00 ,$199.00 ,2,$50.00 ,4,30,4,4,30,30,4,30,a week ago,364,1,1,4/12/19,4/12/19,100,10,10,10,10,10,8,f,f,f,strict_14_with_grace_period,f,f,4,0.11
16795563,Private room/bathroom with views of the Capitol!,24387716,12/2/14,"Washington, D.C., District of Columbia, United States",N/A,N/A,f,LeDroit Park,1,1,t,t,20001,38.91448,-77.01733,t,House,Private room,3,1,1,2,Real Bed,$200.00 ,,,$500.00 ,$30.00 ,1,$20.00 ,1,3,1,1,3,3,1,3,32 months ago,0,2,0,5/21/17,5/23/17,100,10,10,10,10,10,10,f,t,f,flexible,f,f,1,0.06
16795983,Private Room Steps from the Capitol,107593369,12/17/16,"Washington, District of Columbia, United States",N/A,N/A,f,Capitol Hill,2,2,t,t,20002,38.89357,-77.00195,t,House,Private room,2,1.5,1,1,Real Bed,$290.00 ,,,,,2,$0.00 ,2,1125,2,2,1125,1125,2,1125,36 months ago,0,0,0,,,,,,,,,,f,t,f,flexible,f,f,2,
16796787,"unfurnished townhouse, Inaug/Women's March Wknd",42114937,8/21/15,"Washington, District of Columbia, United States",N/A,N/A,f,Glover Park,1,1,t,f,20007,38.91943,-77.0766,t,Townhouse,Entire home/apt,8,3.5,4,4,Airbed,"$1,000.00 ",,,,,1,$0.00 ,2,5,2,2,5,5,2,5,37 months ago,0,0,0,,,,,,,,,,f,t,f,flexible,f,f,1,
16796828,Lux Collection Row Home (Sleeps 7) DC Center,47927374,11/1/15,"Washington, District of Columbia, United States",within an hour,100%,t,Truxton Circle,3,3,t,t,20001,38.90797,-77.01196,f,Townhouse,Entire home/apt,7,2.5,2,4,Real Bed,$449.00 ,,,$199.00 ,$129.00 ,4,$19.00 ,5,30,5,5,30,30,5,30,3 weeks ago,100,70,32,5/30/17,10/26/19,98,10,10,10,10,9,9,f,f,f,moderate,f,f,3,2.18
16796962,"Furnished, studio apartment in luxury building",19226275,7/31/14,"Washington, District of Columbia, United States",N/A,N/A,f,Eckington,1,1,t,t,20002,38.91168,-77.00342,t,Apartment,Entire home/apt,3,1,0,2,Real Bed,$65.00 ,,,$0.00 ,$10.00 ,2,$10.00 ,30,30,30,30,30,30,30,30,5 months ago,0,25,4,1/17/17,3/14/19,99,10,10,10,10,9,10,f,f,f,strict_14_with_grace_period,f,f,1,0.68
16797460,Inauguration Hotspot,13322416,3/19/14,"Washington, District of Columbia, United States",N/A,N/A,f,Logan Circle,1,1,t,t,20005,38.90847,-77.02677,t,Apartment,Entire home/apt,4,1,2,4,Real Bed,$595.00 ,,,,$75.00 ,1,$0.00 ,1,1125,1,1,1125,1125,1,1125,36 months ago,0,0,0,,,,,,,,,,f,t,f,flexible,f,f,1,
16797462,Spacious studio in Glover Park,30229033,3/29/15,"Washington, District of Columbia, United States",N/A,N/A,f,Glover Park,1,1,t,t,20007,38.92265,-77.07325,t,Apartment,Entire home/apt,2,1,0,1,Real Bed,$150.00 ,,,,$30.00 ,1,$0.00 ,3,14,3,3,14,14,3,14,14 months ago,0,3,0,1/22/17,1/1/18,100,10,10,10,10,9,10,f,t,f,flexible,f,f,1,0.08
16797766,"Bright, Spacious Room in Columbia Heights",111271054,1/13/17,"Washington, District of Columbia, United States",N/A,N/A,f,16th Street Heights,1,1,t,f,20011,38.93981,-77.03411,t,Apartment,Private room,4,1,1,2,Real Bed,$200.00 ,,,,,1,$0.00 ,1,4,1,1,4,4,1,4,36 months ago,0,1,0,1/21/17,1/21/17,100,10,10,10,10,10,10,f,t,f,flexible,f,f,1,0.03
16797848,"Charming, Comfortable, One Bedroom in Adams Morgan",46802683,10/17/15,"Oakton, Virginia, United States",N/A,N/A,f,Adams Morgan,1,1,t,t,20009,38.92297,-77.04264,t,Condominium,Entire home/apt,2,1,1,1,Real Bed,$400.00 ,,,,$50.00 ,1,$0.00 ,2,4,2,2,4,4,2,4,37 months ago,0,1,0,1/22/17,1/22/17,60,2,8,10,10,10,10,f,f,f,moderate,f,f,1,0.03
16798447,Lovely small comfortable couch,315148,12/10/10,"Washington, District of Columbia, United States",within an hour,90%,f,Bloomingdale,44,44,t,t,20001,38.91812,-77.01391,t,Condominium,Shared room,1,3,1,1,Real Bed,$26.00 ,,,,,1,$0.00 ,23,399,23,23,399,399,23,399,7 months ago,90,10,0,2/18/17,12/21/17,92,9,9,10,9,9,9,f,f,f,strict_14_with_grace_period,f,f,25,0.28
16803176,Historic Rowhouse in Logan/Dupont Circle,89866028,8/14/16,US,N/A,N/A,f,Logan Circle,1,1,t,f,20005,38.90913,-77.03601,t,House,Entire home/apt,8,4.5,4,4,Real Bed,"$1,925.00 ",,,,,1,$0.00 ,1,1125,1,1,1125,1125,1,1125,37 months ago,0,0,0,,,,,,,,,,f,t,f,flexible,f,f,1,
16804127,"Spacious Two-Bedroom Near H Street, Union Market",111558225,1/15/17,"Bedford, Massachusetts, United States",N/A,N/A,f,Trinidad,1,1,t,f,20002,38.90731,-76.98613,t,Apartment,Entire home/apt,5,1,2,3,Real Bed,$650.00 ,,,,,1,$0.00 ,1,4,1,1,4,4,1,4,35 months ago,0,0,0,,,,,,,,,,f,t,f,flexible,f,f,1,
16805493,Spacious Three-bedroom Trinidad Rowhouse,78933586,6/20/16,"Washington, District of Columbia, United States",N/A,N/A,f,Trinidad,1,1,t,t,20002,38.905,-76.98602,t,House,Entire home/apt,6,2.5,3,3,Real Bed,"$1,999.00 ",,,,,1,$0.00 ,3,4,3,3,4,4,3,4,37 months ago,88,0,0,,,,,,,,,,f,t,f,flexible,f,f,1,
16806562,Bright studio blocks to national mall,67990551,4/19/16,"Washington, District of Columbia, United States",N/A,N/A,f,Southwest Waterfront,1,1,t,t,20024,38.88121,-77.0176,t,Apartment,Entire home/apt,2,1,0,1,Real Bed,$375.00 ,,,,,1,$0.00 ,2,1125,2,2,1125,1125,2,1125,37 months ago,0,1,0,1/22/17,1/22/17,100,10,10,10,10,8,8,f,t,f,flexible,f,f,1,0.03
16807662,Spacious Apartment in Downtown DC,71336751,5/10/16,"Washington, District of Columbia, United States",N/A,N/A,f,Judiciary Square,1,1,t,t,20001,38.90085,-77.0194,t,Apartment,Entire home/apt,6,2,3,4,Real Bed,$750.00 ,,,,,1,$0.00 ,1,4,1,1,4,4,1,4,37 months ago,0,0,0,,,,,,,,,,f,t,f,flexible,f,f,1,
16808544,Inauguration:Logan Circle row house,9162508,10/1/13,"Washington, District of Columbia, United States",N/A,N/A,f,Logan Circle,1,1,t,t,20009,38.91102,-77.03342,t,Apartment,Private room,3,1,1,2,Real Bed,$450.00 ,,,,,1,$0.00 ,2,4,2,2,4,4,2,4,37 months ago,89,0,0,,,,,,,,,,f,f,f,flexible,f,f,1,
