id,name,host_id,host_since,host_location,host_response_time,host_response_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,reviews_per_month
36128666,"New, Furnished 1br Apt, Quiet & Uber/Lyft Anywhere",235564229,1/9/19,"Washington, District of Columbia, United States",within a few hours,100%,f,Petworth,1,1,t,t,"Washington, District of Columbia, United States",38.95416,-77.02329,Entire apartment,Entire home/apt,2,,1 bath,1,2,$145.00 ,1,3,1,1,3,3,1,3,,29,3,1,0,7/13/19,2/16/20,93,10,10,10,10,10,9,t,1,0.22
36131321,Spacious 2BR Apartment Near Gallaudet & H Street,91153294,8/21/16,US,within an hour,90%,f,Trinidad,1,1,t,f,"Washington, District of Columbia, United States",38.90516,-76.98515,Entire apartment,Entire home/apt,5,,1 bath,2,2,$80.00 ,28,1125,1,28,1125,1125,9.8,1125,,0,27,19,1,7/5/19,8/8/20,87,9,9,10,10,8,9,f,1,1.91
36136479,Room 5,257801323,4/24/19,"Washington, District of Columbia, United States",a few days or more,0%,f,American University Park,1,1,t,t,"Washington, District of Columbia, United States",38.9452,-77.09472,Private room in house,Private room,2,,1 shared bath,,1,$40.00 ,1,1125,1,1,1125,1125,1,1125,,337,6,0,0,6/28/19,8/25/19,73,7,9,8,8,9,8,f,1,0.42
36149296,Quiet private room/parking in NE Washington DC 2,269837381,6/19/19,"Washington, District of Columbia, United States",within an hour,100%,f,Langdon,5,5,t,t,,38.92331,-76.98318,Private room in house,Private room,2,,1 shared bath,1,1,$77.00 ,1,4,1,1,1125,1125,1,1125,,89,58,42,0,7/8/19,6/22/20,93,10,9,10,10,9,9,f,5,4.13
36163603,Charming Basement Suite w/ Private Entrance,97149836,9/28/16,"Washington, District of Columbia, United States",N/A,N/A,f,River Terrace,1,1,t,t,"Washington, District of Columbia, United States",38.89172,-76.95229,Entire guest suite,Entire home/apt,2,,1 bath,,1,$55.00 ,1,7,1,1,7,7,1,7,,0,30,21,0,7/13/19,3/15/20,93,10,10,10,10,8,9,t,1,2.17
36165468,"Capitol Hill Hotel, ADA Queen Roll-In Shower",268355135,6/13/19,US,within an hour,100%,f,Capitol Hill,7,7,t,t,,38.88581,-77.00392,Room in boutique hotel,Private room,2,,1 bath,1,1,$139.00 ,1,1125,1,3,1125,1125,1,1125,,262,0,0,0,,,,,,,,,,t,7,
36165711,"Capitol Hill Hotel, Accessible Queen",268355135,6/13/19,US,within an hour,100%,f,Capitol Hill,7,7,t,t,,38.88542,-77.00216,Room in boutique hotel,Private room,2,,1 private bath,1,1,$139.00 ,1,1125,1,3,1125,1125,1,1125,,262,3,3,0,1/12/20,3/14/20,60,6,9,7,7,7,5,t,7,0.39
36166248,"Capitol Hill Hotel, Junior Suite King",268355135,6/13/19,US,within an hour,100%,f,Capitol Hill,7,7,t,t,,38.8871,-77.00207,Room in boutique hotel,Private room,2,,1 bath,1,1,$139.00 ,1,1125,1,3,1125,1125,1,1125,,262,0,0,0,,,,,,,,,,t,7,
36166508,"Capitol Hill Hotel, Superior 2 Bed w/Kitchenette",268355135,6/13/19,US,within an hour,100%,f,Capitol Hill,7,7,t,t,,38.88675,-77.00269,Room in boutique hotel,Private room,2,,1 private bath,1,2,$159.00 ,1,1125,1,3,1125,1125,1,1125,,262,0,0,0,,,,,,,,,,t,7,
36166778,"Capitol Hill Hotel, One Bedroom w/ Kitchenette",268355135,6/13/19,US,within an hour,100%,f,Capitol Hill,7,7,t,t,,38.8854,-77.00338,Room in boutique hotel,Private room,2,,1 private bath,1,1,$189.00 ,1,1125,1,3,1125,1125,1,1125,,262,0,0,0,,,,,,,,,,t,7,
36166901,"Capitol Hill Hotel, One Bedroom w/ Full Kitchen",268355135,6/13/19,US,within an hour,100%,f,Capitol Hill,7,7,t,t,,38.88681,-77.0024,Room in boutique hotel,Private room,2,,1 private bath,1,1,$199.00 ,1,1125,1,3,1125,1125,1,1125,,262,0,0,0,,,,,,,,,,t,7,
36170124,"The St. Gregory Hotel, St. G King Studio",268622314,6/14/19,US,within an hour,90%,f,Dupont Circle,13,13,t,t,,38.9068,-77.04691,Room in boutique hotel,Private room,2,,1 private bath,1,1,$175.00 ,1,1125,1,3,1125,1125,1,1125,,315,6,6,0,12/28/19,7/7/20,87,8,9,10,8,10,9,t,10,0.73
36172402,The W in Bloomingdale,55139900,1/18/16,"Washington, District of Columbia, United States",N/A,N/A,t,Northwest Washington,1,1,t,t,,38.92022,-77.01018,Entire guest suite,Entire home/apt,3,,1 bath,1,1,$94.00 ,2,1125,2,2,1125,1125,2,1125,,0,9,6,0,7/17/19,3/15/20,100,10,10,10,10,10,10,f,1,0.66
36174421,Gorgeous Private Bedroom Steps from Georgetown,188700932,5/9/18,"Washington, District of Columbia, United States",N/A,N/A,t,Glover Park,2,2,t,t,"Washington, District of Columbia, United States",38.919,-77.07689,Private room in townhouse,Private room,2,,1.5 shared baths,1,1,$49.00 ,1,3,1,1,3,3,1,3,,0,37,28,0,7/5/19,12/8/19,100,10,10,10,10,10,10,f,3,2.62
36176762,PRO CLEANED! No More Looking~ WALK Everywhere~ PKG,46630199,10/15/15,"Washington, District of Columbia, United States",within an hour,100%,t,Logan Circle,59,59,t,t,"Washington, District of Columbia, United States",38.90329,-77.00082,Entire apartment,Entire home/apt,4,,1 bath,1,2,$154.00 ,3,89,2,4,89,89,3,89,,171,30,24,1,7/18/19,8/1/20,97,10,10,10,10,10,9,f,48,2.2
36177065,Charming 2BR Condo in Logan Circle w/ Roof Deck,48005494,11/2/15,"San Francisco, California, United States",within a few hours,100%,t,Potrero Hill,1636,1636,t,f,,38.90798,-77.03167,Entire serviced apartment,Entire home/apt,4,,1.5 baths,2,2,$137.00 ,30,1125,30,30,1125,1125,30,1125,,294,1,1,0,5/15/20,5/15/20,100,10,10,10,10,10,10,t,233,0.28
36194044,"The St. Gregory Hotel, St. G King Studio ADA",268622314,6/14/19,US,within an hour,90%,f,Dupont Circle,13,13,t,t,,38.90638,-77.04577,Room in boutique hotel,Private room,2,,1 private bath,1,1,$175.00 ,1,1125,1,3,1125,1125,1,1125,,230,6,6,0,12/29/19,2/23/20,93,10,10,10,9,9,9,t,10,0.73
36194212,"The St. Gregory Hotel, Double Studio",268622314,6/14/19,US,within an hour,90%,f,Dupont Circle,13,13,t,t,,38.90613,-77.04594,Room in boutique hotel,Private room,2,,1 shared bath,1,0,$185.00 ,1,1125,1,3,1125,1125,1,1125,,317,2,2,0,11/30/19,12/29/19,100,10,10,10,9,10,10,t,10,0.22
36196994,The Charm of Southwest Waterfront,272229367,6/29/19,US,N/A,N/A,f,Southwest Waterfront,1,1,t,f,,38.87201,-77.01806,Private room in townhouse,Private room,2,,1 private bath,1,1,$129.00 ,1,7,1,1,7,7,1,7,,269,0,0,0,,,,,,,,,,t,1,
36204632,"Lux in heart of DC social scene, free parking!",1265752,10/8/11,"Washington, District of Columbia, United States",within an hour,100%,t,Logan Circle,1,1,t,t,"Washington, District of Columbia, United States",38.91219,-77.03375,Entire condominium,Entire home/apt,4,,2 baths,2,2,$195.00 ,2,1125,2,2,1125,1125,2,1125,,28,15,13,1,8/5/19,8/2/20,97,10,10,10,10,10,10,f,1,1.15
36205158,Private room with private in-room bath in D.C.,272295565,6/29/19,"Washington, District of Columbia, United States",N/A,N/A,f,Shipley Terrace,2,2,t,t,"Washington, District of Columbia, United States",38.84096,-76.99028,Private room in townhouse,Private room,2,,1 private bath,1,1,$50.00 ,1,3,1,1,3,3,1,3,,0,6,6,0,12/5/19,1/12/20,97,10,10,10,10,9,10,f,1,0.67
36227705,Cute 2BR Unit A apartment SE DC next to the metro,211292867,8/23/18,US,N/A,N/A,f,Joint Base Anacostia-Bolling,2,2,t,f,,38.84285,-76.9907,Entire apartment,Entire home/apt,6,,1 bath,2,0,$119.00 ,2,1125,2,2,1125,1125,2,1125,,0,0,0,0,,,,,,,,,,t,2,
36229440,DuPont Circle/Kalorama Luxury Apartment Suite 2,269834634,6/19/19,"Washington, District of Columbia, United States",within an hour,100%,t,Kalorama,11,11,t,t,"Washington, District of Columbia, United States",38.91438,-77.04643,Entire apartment,Entire home/apt,2,,1 bath,1,1,$103.00 ,1,30,2,4,30,30,3,30,,359,42,31,2,7/7/19,8/29/20,95,10,10,10,10,10,10,t,11,2.99
36238281,"Spacious, Modern, Affordable Apt near Downtown D.C",26877862,1/28/15,"Washington, District of Columbia, United States",within an hour,90%,f,Bellevue,2,2,t,f,,38.82443,-77.00937,Entire apartment,Entire home/apt,4,,1 bath,1,2,$66.00 ,4,1125,4,4,1125,1125,4,1125,,331,39,32,2,7/7/19,8/21/20,87,8,9,10,9,8,9,t,2,2.77
36240103,Bright 1BR Home In DC Near US Capitol Bldg,48005494,11/2/15,"San Francisco, California, United States",within a few hours,100%,t,Potrero Hill,1636,1636,t,f,,38.89431,-76.99453,Entire house,Entire home/apt,2,,1 bath,1,1,$105.00 ,30,1125,30,30,1125,1125,30,1125,,253,0,0,0,,,,,,,,,,t,233,
36240480,Newly renovated & furnished sleep 6 condo Unit A!,265391427,5/31/19,"Washington, District of Columbia, United States",within an hour,100%,t,Good Hope,3,3,t,t,"Washington, District of Columbia, United States",38.86217,-76.97045,Entire condominium,Entire home/apt,6,,1 bath,2,3,$99.00 ,3,1125,3,3,1125,1125,3,1125,,164,17,9,1,7/7/19,8/16/20,98,10,10,10,10,9,10,t,6,1.21
36257002,DuPont Circle/Kalorama Luxury Apartment Suite 3,269834634,6/19/19,"Washington, District of Columbia, United States",within an hour,100%,t,Kalorama,11,11,t,t,"Washington, District of Columbia, United States",38.91547,-77.04741,Entire apartment,Entire home/apt,2,,1 bath,1,1,$101.00 ,1,30,2,4,30,30,3,30,,358,47,42,3,7/7/19,8/24/20,95,10,10,10,10,10,9,t,11,3.35
36257592,DuPont Circle/Kalorama Luxury Apartment Suite 4,269834634,6/19/19,"Washington, District of Columbia, United States",within an hour,100%,t,Kalorama,11,11,t,t,"Washington, District of Columbia, United States",38.91466,-77.04677,Entire apartment,Entire home/apt,2,,1 bath,1,1,$101.00 ,1,30,2,4,30,30,3,30,,361,41,32,2,7/7/19,8/11/20,99,10,10,10,10,10,10,t,11,2.92
36258139,DuPont Circle/Kalorama Luxury Apartment Suite 5,269834634,6/19/19,"Washington, District of Columbia, United States",within an hour,100%,t,Kalorama,11,11,t,t,"Washington, District of Columbia, United States",38.91533,-77.04708,Entire apartment,Entire home/apt,2,,1 bath,1,1,$102.00 ,1,30,2,4,30,30,3,30,,361,26,21,0,7/26/19,5/15/20,95,10,10,10,10,10,10,t,11,1.94
36258228,Cozy Dupont Circle 1BR w/ W/D near metro & Johns Hopkins by Blueground,107434423,12/16/16,"New York, New York, United States",within an hour,100%,f,Cambridge,1183,1183,t,t,"Washington, District of Columbia, United States",38.90924,-77.03822,Entire apartment,Entire home/apt,2,,1 bath,1,1,$135.00 ,30,1125,30,730,1125,1125,711.5,1125,,314,0,0,0,,,,,,,,,,t,138,
36258281,Gorgeous Dupont Circle 1BR w/ W/D near Embassy Row by Blueground,107434423,12/16/16,"New York, New York, United States",within an hour,100%,f,Cambridge,1183,1183,t,t,"Washington, District of Columbia, United States",38.90924,-77.03822,Entire apartment,Entire home/apt,2,,1 bath,1,1,$160.57 ,30,1125,30,730,1125,1125,697.8,1125,,364,0,0,0,,,,,,,,,,t,138,
36258704,DuPont Circle/Kalorama Luxury Apartment Suite 6,269834634,6/19/19,"Washington, District of Columbia, United States",within an hour,100%,t,Kalorama,11,11,t,t,"Washington, District of Columbia, United States",38.91505,-77.04628,Entire apartment,Entire home/apt,2,,1 bath,1,1,$101.00 ,1,30,2,4,30,30,3,30,,361,32,31,0,7/11/19,7/26/20,97,10,10,10,10,10,10,t,11,2.3
36259395,DuPont Circle/Kalorama Luxury Apartment Suite 7,269834634,6/19/19,"Washington, District of Columbia, United States",within an hour,100%,t,Kalorama,11,11,t,t,"Washington, District of Columbia, United States",38.91464,-77.04711,Entire apartment,Entire home/apt,4,,2 baths,2,3,$151.00 ,1,30,2,4,30,30,3,30,,348,47,40,7,7/19/19,8/30/20,99,10,10,10,10,10,10,t,11,3.45
36260091,DuPont Circle/Kalorama Luxury Apartment Studio 8,269834634,6/19/19,"Washington, District of Columbia, United States",within an hour,100%,t,Kalorama,11,11,t,t,"Washington, District of Columbia, United States",38.91557,-77.04722,Entire apartment,Entire home/apt,2,,1 bath,,1,$89.00 ,1,30,2,4,1125,1125,3,1125,,340,96,80,5,7/18/19,8/24/20,97,10,10,10,10,10,10,t,11,7.02
36270589,Centrally located master suite downtown,87978551,8/4/16,"Washington, District of Columbia, United States",N/A,N/A,f,Downtown/Penn Quarter,1,1,t,f,"Washington, District of Columbia, United States",38.90466,-77.02627,Private room in condominium,Private room,2,,1 private bath,1,1,$68.00 ,2,1125,2,2,1125,1125,2,1125,,0,1,0,0,8/15/19,8/15/19,,,,,,,,f,1,0.08
36278235,"Park Monroe 1. Business, vacation, and disabled",202075543,7/13/18,US,within an hour,100%,t,Park View,1,1,t,f,"Washington, District of Columbia, United States",38.93825,-77.0198,Entire apartment,Entire home/apt,8,,2 baths,2,5,$140.00 ,2,1125,2,2,1125,1125,2,1125,,216,20,20,0,10/1/19,3/13/20,93,9,10,10,10,10,10,f,3,1.79
36281203,Bright & Spacious Victorian Suite on Capitol Hill,22963545,10/25/14,"New York, New York, United States",N/A,N/A,f,Capitol Hill,1,1,t,t,,38.89206,-76.99836,Private room in house,Private room,1,,1 private bath,1,1,$70.00 ,30,1125,30,30,1125,1125,30,1125,,0,0,0,0,,,,,,,,,,t,1,
36282039,✫CAPITOL HILL STUDIO✫SUB✓ WALKSCORE✓ W/D✓,272882211,7/1/19,US,within an hour,100%,f,Capitol Hill,1,1,t,f,"Washington, District of Columbia, United States",38.88247,-76.98617,Entire apartment,Entire home/apt,4,,1 bath,,2,$60.00 ,1,365,1,4,365,365,3.5,365,,118,60,47,4,7/6/19,8/17/20,94,9,10,10,9,10,9,f,1,4.27
36297168,"Excellent Location, Only 6 Mins to the White House",222625781,10/25/18,"Washington, District of Columbia, United States",within a day,75%,t,Northwest Washington,0,0,t,t,"Washington, District of Columbia, United States",38.91639,-77.03651,Entire condominium,Entire home/apt,3,,1 bath,,1,$85.00 ,1,1125,1,1,1125,1125,1,1125,,0,11,11,0,12/25/19,3/12/20,100,10,9,10,10,10,10,f,1,1.31
36297300,"The St. Gregory Hotel, Pure Wellness King Studio",268622314,6/14/19,US,within an hour,90%,f,Dupont Circle,13,13,t,t,,38.90567,-77.04656,Room in boutique hotel,Private room,2,,1 private bath,1,1,$195.00 ,1,1125,1,3,1125,1125,1,1125,,230,0,0,0,,,,,,,,,,t,10,
36299357,"The St. Gregory Hotel, St. G Excutive King Suite",268622314,6/14/19,US,within an hour,90%,f,Dupont Circle,13,13,t,t,,38.90627,-77.04509,Room in boutique hotel,Private room,2,,1 private bath,1,1,$205.00 ,1,1125,1,3,1125,1125,1,1125,,247,2,2,1,12/30/19,8/13/20,100,10,10,10,9,9,9,t,10,0.24
36299883,Spacious Studio - DuPont Circle - ALL NEW!,17633,5/18/09,"Washington, District of Columbia, United States",within an hour,86%,f,Berkley,50,50,t,t,"Washington, District of Columbia, United States",38.91355,-77.04425,Entire apartment,Entire home/apt,2,,1 bath,,2,$129.00 ,3,365,3,5,365,365,3.1,365,,357,1,1,0,7/24/20,7/24/20,100,10,8,10,10,10,10,f,46,0.79
36299916,"The St. Gregory Hotel, St. G Executive King ADA",268622314,6/14/19,US,within an hour,90%,f,Dupont Circle,13,13,t,t,,38.90645,-77.04664,Room in boutique hotel,Private room,2,,1 private bath,1,1,$205.00 ,1,1125,1,3,1125,1125,1,1125,,230,0,0,0,,,,,,,,,,t,10,
36300056,"The St. Gregory Hotel, St G Executive Double Suite",268622314,6/14/19,US,within an hour,90%,f,Dupont Circle,13,13,t,t,,38.90558,-77.04669,Room in boutique hotel,Private room,2,,1 private bath,1,1,$205.00 ,1,1125,1,3,1125,1125,1,1125,,242,0,0,0,,,,,,,,,,t,10,
36300233,"The St. Gregory Hotel, Pure Wellness Double Studio",268622314,6/14/19,US,within an hour,90%,f,Dupont Circle,13,13,t,t,,38.90668,-77.04737,Room in boutique hotel,Private room,2,,1 private bath,1,2,"$9,999.00 ",1,1125,1,1,1125,1125,1,1125,,245,0,0,0,,,,,,,,,,t,10,
36300780,"Great Location, DuPont Circle, Walk to Metro, NEW",17633,5/18/09,"Washington, District of Columbia, United States",within an hour,86%,f,Berkley,50,50,t,t,"Washington, District of Columbia, United States",38.9143,-77.04314,Entire apartment,Entire home/apt,2,,1 bath,,1,$109.00 ,3,365,3,5,365,365,3.1,365,,356,15,12,0,7/24/19,5/1/20,97,10,10,10,9,10,10,f,46,1.11
36301062,"Historic DuPont Circle, walk to Metro, All NEW",17633,5/18/09,"Washington, District of Columbia, United States",within an hour,86%,f,Berkley,50,50,t,t,"Washington, District of Columbia, United States",38.9143,-77.04314,Entire apartment,Entire home/apt,4,,1 bath,1,2,$129.00 ,2,365,2,5,1125,1125,2.2,1125,,294,14,13,0,8/3/19,6/8/20,93,9,10,9,9,10,10,t,46,1.07
36301951,"Historic Bldg - DuPont Circle, Walk to Metro, NEW!",17633,5/18/09,"Washington, District of Columbia, United States",within an hour,86%,f,Berkley,50,50,t,t,"Washington, District of Columbia, United States",38.91915,-77.0363,Entire apartment,Entire home/apt,2,,1 bath,1,1,$199.00 ,2,1125,2,5,1125,1125,2.2,1125,,298,4,4,0,10/6/19,11/23/19,90,9,10,10,10,10,9,t,46,0.36
36302896,"The St. Gregory Hotel, One Bedroom King Suite",268622314,6/14/19,US,within an hour,90%,f,Dupont Circle,13,13,t,t,,38.90658,-77.04664,Room in boutique hotel,Private room,2,,1 private bath,1,1,$295.00 ,1,1125,1,3,1125,1125,1,1125,,247,0,0,0,,,,,,,,,,t,10,
36306073,"The St. Gregory Hotel, Double Queen Suite",268622314,6/14/19,US,within an hour,90%,f,Dupont Circle,13,13,t,t,,38.90646,-77.0457,Room in boutique hotel,Private room,2,,1 private bath,1,2,$295.00 ,1,1125,1,3,1125,1125,1,1125,,239,0,0,0,,,,,,,,,,t,10,
36311917,REVAMPED Basement APT w/ full kitchen & new W/D!!,42995979,8/31/15,"Washington, District of Columbia, United States",within an hour,100%,t,16th Street Heights,1,1,t,t,"Washington, District of Columbia, United States",38.95534,-77.02907,Entire guest suite,Entire home/apt,3,,1 bath,1,1,$60.00 ,3,8,2,3,8,8,2.6,8,,13,24,18,0,7/14/19,7/22/20,98,10,10,10,10,10,10,f,1,1.74
36314118,Walkable NOMA Metro Work / Weekend Location!,10208831,11/23/13,"Washington, District of Columbia, United States",N/A,N/A,t,Near Northeast/H Street Corridor,1,1,t,t,"Washington, District of Columbia, United States",38.90347,-77.00077,Entire townhouse,Entire home/apt,8,,1.5 baths,3,5,$125.00 ,4,28,4,4,1125,1125,4,1125,,0,49,36,0,7/11/19,5/29/20,98,10,10,10,10,10,10,t,1,3.53
36321336,"Capitol Hill Historic Castle 3BR, 4.5BA",17633,5/18/09,"Washington, District of Columbia, United States",within an hour,86%,f,Berkley,50,50,t,t,,38.89105,-76.99838,Entire house,Entire home/apt,8,,4.5 baths,3,3,$328.00 ,3,1125,3,5,1125,1125,3.1,1125,,312,2,2,0,11/2/19,2/19/20,80,6,6,4,8,8,8,t,46,0.2
36331667,"Airy Foggy Bottom 1BR w/ Gym, Pool, W/D near World Bank by Blueground",107434423,12/16/16,"New York, New York, United States",within an hour,100%,f,Cambridge,1183,1183,t,t,"Washington, District of Columbia, United States",38.90506,-77.0517,Entire apartment,Entire home/apt,2,,1 bath,1,1,$152.00 ,30,1125,30,730,1125,1125,703.9,1125,,280,0,0,0,,,,,,,,,,t,138,
36332206,Welcome to the Elliott Street Luxury Suite,108080929,12/22/16,"Washington, District of Columbia, United States",within a few hours,100%,t,Near Northeast/H Street Corridor,4,4,t,t,"Washington, District of Columbia, United States",38.89759,-76.98654,Entire townhouse,Entire home/apt,6,,2.5 baths,3,7,$134.00 ,7,365,7,7,365,365,7,365,,1,15,15,0,10/20/19,7/29/20,97,10,10,10,10,9,9,f,2,1.42
36340831,Best Summer Deal in DC!  $35/night (crashpad only),5884259,4/11/13,"Washington, District of Columbia, United States",within a day,80%,f,Eckington,1,1,t,t,"Washington, District of Columbia, United States",38.91544,-77.00556,Private room in house,Private room,2,,1 private bath,1,1,$35.00 ,14,54,14,14,54,54,14,54,,334,1,0,0,8/7/19,8/7/19,100,10,8,10,10,6,10,f,2,0.08
36341382,Perfect for visiting Washington DC!,63922350,3/21/16,"Washington, District of Columbia, United States",within an hour,100%,t,,1,1,t,t,"Washington, District of Columbia, United States",38.88847,-76.98971,Private room in house,Private room,4,,1 private bath,1,6,$100.00 ,1,3,1,1,3,3,1,3,,328,23,22,0,8/17/19,7/11/20,97,9,10,10,10,10,10,f,1,1.82
36344348,Charming Private bedroom and bathroom,148679475,9/1/17,"Washington, District of Columbia, United States",within an hour,100%,t,Anacostia,2,2,t,f,"Washington, District of Columbia, United States",38.86083,-76.98789,Private room in townhouse,Private room,2,,1 private bath,1,1,$45.00 ,60,1125,60,60,1125,1125,60,1125,,211,5,4,0,8/27/19,1/31/20,96,10,10,10,10,9,10,t,2,0.41
36346798,Historic Gem in Great Location! Convention Center,264990197,5/29/19,"Washington, District of Columbia, United States",within an hour,100%,f,Mount Vernon Square,5,5,t,t,"Washington, District of Columbia, United States",38.91529,-77.01791,Entire house,Entire home/apt,16,,4 baths,6,8,"$1,200.00 ",2,29,2,2,29,29,2,29,,30,0,0,0,,,,,,,,,,f,3,
36348357,Comfy & Cozy w/ Master Ensuite,22801245,10/21/14,"Washington, District of Columbia, United States",within an hour,100%,t,Petworth,2,2,t,t,"Washington, District of Columbia, United States",38.9506,-77.01642,Private room in house,Private room,2,,1 private bath,,1,$60.00 ,1,1125,1,1,1125,1125,1,1125,,365,3,3,0,9/30/19,10/19/19,100,9,10,10,10,9,9,f,5,0.27
36351097,Comfy & Quaint,22801245,10/21/14,"Washington, District of Columbia, United States",within an hour,100%,t,Petworth,2,2,t,t,"Washington, District of Columbia, United States",38.95143,-77.01684,Private room in house,Private room,2,,1 shared bath,1,1,$45.00 ,7,1125,7,7,1125,1125,7,1125,,365,13,10,1,7/5/19,8/22/20,95,10,10,10,10,10,9,f,5,0.92
36351525,Cozy renovated private guest suite in DC!,36703291,6/25/15,"Washington, District of Columbia, United States",within an hour,100%,f,Lamond Riggs,1,1,t,t,"Washington, District of Columbia, United States",38.95816,-76.99731,Entire guest suite,Entire home/apt,3,,1 bath,1,2,$75.00 ,2,1125,2,2,1125,1125,2,1125,,85,68,56,5,7/6/19,8/14/20,95,10,10,10,10,10,10,f,1,4.83
36352140,Comfy & Welcoming,22801245,10/21/14,"Washington, District of Columbia, United States",within an hour,100%,t,Petworth,2,2,t,t,"Washington, District of Columbia, United States",38.94927,-77.01669,Private room in house,Private room,1,,1 shared bath,1,1,$45.00 ,1,1125,1,1,1125,1125,1,1125,,356,3,1,0,7/7/19,12/9/19,73,9,10,9,7,8,7,f,5,0.21
36356881,Do Drop IN,57938914,2/8/16,"Washington, District of Columbia, United States",within an hour,100%,t,Petworth,1,1,t,t,"Washington, District of Columbia, United States",38.95302,-77.01614,Private room in house,Private room,3,,1 private bath,1,1,$59.00 ,5,90,5,5,90,90,5,90,,347,4,3,0,7/31/19,1/18/20,100,10,9,10,10,9,9,t,1,0.3
36372570,Charming Private Bedroom Steps from Georgetown,188700932,5/9/18,"Washington, District of Columbia, United States",N/A,N/A,t,Glover Park,2,2,t,t,"Washington, District of Columbia, United States",38.91456,-77.07347,Private room in townhouse,Private room,2,,1.5 shared baths,1,1,$42.00 ,1,3,1,1,3,3,1,3,,0,27,17,0,7/14/19,1/10/20,100,10,10,10,10,10,10,f,3,1.96
36383363,Comfy spacious apartment,9351673,10/10/13,"State College, Pennsylvania, United States",within an hour,100%,f,Central Northeast/Mahaning Heights,0,0,t,t,"Washington, District of Columbia, United States",38.90041,-76.94347,Entire bungalow,Entire home/apt,4,,1.5 baths,1,2,$65.00 ,2,14,2,2,14,14,2,14,,0,3,3,0,2/9/20,3/14/20,100,10,10,10,10,9,10,f,1,0.44
36384968,The Yoga Oasis,8991353,9/22/13,"Washington, District of Columbia, United States",N/A,N/A,t,Benning Ridge,1,1,t,t,"Washington, District of Columbia, United States",38.87779,-76.93222,Private room in house,Private room,1,,1 private bath,1,1,$40.00 ,1,1125,1,1,1125,1125,1,1125,,0,30,25,0,7/12/19,2/20/20,99,10,10,10,10,9,10,f,1,2.16
36385552,"Nightlife, restaurants, metro, & more - 1 bed/bath",13545746,3/25/14,"Washington, District of Columbia, United States",within an hour,100%,t,Shaw,2,2,t,t,"Washington, District of Columbia, United States",38.91541,-77.02251,Entire apartment,Entire home/apt,3,,1 bath,1,2,$84.00 ,2,7,2,2,1125,1125,2,1125,,85,43,40,2,8/9/19,8/19/20,94,10,9,10,10,10,10,f,1,3.32
36412404,Victorian Townhouse in the Heart of DC w/Parking,141191872,7/18/17,"Washington, District of Columbia, United States",within an hour,90%,f,Bloomingdale,2,2,t,t,,38.91316,-77.01093,Entire townhouse,Entire home/apt,7,,2.5 baths,3,2,$249.00 ,30,1125,30,30,1125,1125,30,1125,,321,1,0,0,8/4/19,8/4/19,,,,,,,,t,1,0.08
36414607,COMFORT steps from Union Station + FREE PARKING,198612938,6/28/18,"Washington, District of Columbia, United States",within an hour,100%,t,Capitol Hill,6,6,t,t,,38.90038,-77.01138,Entire apartment,Entire home/apt,2,,1 bath,,1,$86.00 ,1,1125,1,2,1125,1125,1.1,1125,,166,56,47,6,7/12/19,8/25/20,97,10,10,10,10,10,9,f,6,4.04
36415873,Crosspoint at Parkside Place (Guestroom #2),264677835,5/28/19,"Washington, District of Columbia, United States",N/A,N/A,f,,2,2,t,f,"Washington, District of Columbia, United States",38.88997,-76.94623,Private room in townhouse,Private room,1,,1.5 shared baths,1,1,$50.00 ,2,2,2,2,2,2,2,2,,87,3,0,0,7/10/19,8/5/19,100,10,10,10,10,10,10,f,2,0.21
36426562,Split level sleep 12 condo with private entrances!,265391427,5/31/19,"Washington, District of Columbia, United States",within an hour,100%,t,Good Hope,3,3,t,t,"Washington, District of Columbia, United States",38.86408,-76.96803,Entire apartment,Entire home/apt,12,,2 baths,4,6,$199.00 ,3,1125,3,3,1125,1125,3,1125,,164,8,8,1,10/8/19,8/2/20,98,10,9,10,10,8,10,t,6,0.73
36440922,Entire Home: H Street Boutique Condo,14003321,4/7/14,"Washington, District of Columbia, United States",N/A,N/A,f,Trinidad,1,1,t,f,"Washington, District of Columbia, United States",38.90481,-76.98143,Entire condominium,Entire home/apt,6,,2 baths,2,3,$130.00 ,29,1125,29,29,1125,1125,29,1125,,238,17,8,0,7/16/19,3/14/20,93,9,9,10,10,10,10,t,1,1.23
36448270,Cozy room in DC / 15 minutes from downtown.,34044509,5/23/15,"Washington, District of Columbia, United States",N/A,N/A,f,Eckington,1,1,t,f,"Washington, District of Columbia, United States",38.91197,-77.00385,Private room in loft,Private room,1,,1 private bath,1,1,$50.00 ,7,30,7,7,30,30,7,30,,0,2,0,0,8/10/19,8/22/19,100,10,9,10,10,10,10,f,1,0.16
